sample_index,hardware_time,dt_hw,read_time,dt_read,batch_time,dt_batch,Fx,Fy,Fz,Tx,Ty,Tz
822,1.644000000,0.002000000,1.645771651,0.002128262,1.645769734,0.002128456,-0.368253923,0.220873393,-7.904429392,0.017305188,0.011997688,-0.001185525
823,1.646000000,0.002000000,1.647915274,0.002143623,1.647914343,0.002144609,-0.351893779,0.211343576,-7.959171889,0.016871985,0.011468787,-0.001218495
824,1.648000000,0.002000000,1.650068204,0.002152930,1.650064543,0.002150200,-0.323693997,0.178687001,-8.011157776,0.016875152,0.011133618,-0.001195852
825,1.650000000,0.002000000,1.651183629,0.001115425,1.651181069,0.001116526,-0.319380166,0.183224250,-8.058478880,0.016249437,0.010660165,-0.001143143
826,1.652000000,0.002000000,1.653343689,0.002160060,1.653341522,0.002160453,-0.305312242,0.156774050,-8.116537658,0.015961838,0.010603185,-0.001088844
827,1.654000000,0.002000000,1.655472941,0.002129252,1.655470923,0.002129401,-0.299209795,0.151019927,-8.153941155,0.015237639,0.010468472,-0.001203185
828,1.656000000,0.002000000,1.657606391,0.002133450,1.657604367,0.002133444,-0.296760255,0.131071872,-8.215316476,0.015139821,0.009969219,-0.001319872
829,1.658000000,0.002000000,1.659734416,0.002128025,1.659732438,0.002128071,-0.280448701,0.121590210,-8.256687154,0.015279509,0.009713248,-0.001516147
830,1.660000000,0.002000000,1.661875822,0.002141406,1.661873745,0.002141307,-0.272452528,0.121788222,-8.283702917,0.014896435,0.009654084,-0.001348088
831,1.662000000,0.002000000,1.664005012,0.002129190,1.664003004,0.002129259,-0.280380923,0.105817141,-8.324226182,0.014652583,0.009740067,-0.001459560
832,1.664000000,0.002000000,1.666143283,0.002138271,1.666140763,0.002137759,-0.280162807,0.091651122,-8.354955742,0.014028280,0.009333934,-0.001551053
833,1.666000000,0.002000000,1.667251024,0.001107741,1.667249030,0.001108267,-0.268183339,0.061451762,-8.376068985,0.013933129,0.009340446,-0.001667077
834,1.668000000,0.002000000,1.669378546,0.002127522,1.669376530,0.002127500,-0.263992569,0.082518245,-8.416258502,0.013448465,0.009163601,-0.001579664
835,1.670000000,0.002000000,1.671507169,0.002128623,1.671505252,0.002128722,-0.273673289,0.072064415,-8.460232561,0.013491979,0.008968776,-0.001747901
836,1.672000000,0.002000000,1.673636561,0.002129392,1.673634534,0.002129282,-0.265679850,0.072126738,-8.467241469,0.013585321,0.009075612,-0.001829414
837,1.674000000,0.002000000,1.675764344,0.002127783,1.675762337,0.002127803,-0.269701477,0.072543220,-8.500666127,0.013246935,0.009210682,-0.001742284
838,1.676000000,0.002000000,1.677905663,0.002141319,1.677903613,0.002141276,-0.283476007,0.052559766,-8.514523131,0.013240751,0.009111974,-0.002193929
839,1.678000000,0.002000000,1.680021484,0.002115821,1.680019452,0.002115839,-0.291494228,0.062090051,-8.524223694,0.013044242,0.009276406,-0.002246141
840,1.680000000,0.002000000,1.681128282,0.001106798,1.681125839,0.001106387,-0.303421236,0.055375917,-8.551004640,0.013040638,0.009387004,-0.002327801
841,1.682000000,0.002000000,1.683266670,0.002138388,1.683264580,0.002138741,-0.321421371,0.056979525,-8.577415593,0.012842158,0.009663803,-0.002434775
842,1.684000000,0.002000000,1.685395102,0.002128432,1.685393203,0.002128623,-0.325397274,0.052513948,-8.597708642,0.012643768,0.009831963,-0.002656519
843,1.686000000,0.002000000,1.687523126,0.002128024,1.687521102,0.002127899,-0.341378535,0.041200478,-8.620923979,0.012645193,0.009888802,-0.002544208
844,1.688000000,0.002000000,1.689655624,0.002132498,1.689653613,0.002132511,-0.347540369,0.052351494,-8.643958891,0.012638448,0.010432631,-0.002533547
845,1.690000000,0.002000000,1.691783791,0.002128167,1.691781831,0.002128218,-0.355601291,0.055028745,-8.663776731,0.012251612,0.010599052,-0.002503032
846,1.692000000,0.002000000,1.693927270,0.002143479,1.693925273,0.002143442,-0.375494990,0.052902893,-8.680203015,0.012439697,0.010709639,-0.002611985
847,1.694000000,0.002000000,1.696043266,0.002115996,1.696041317,0.002116044,-0.381785260,0.035896954,-8.676728159,0.012440314,0.011158697,-0.002610220
848,1.696000000,0.002000000,1.697138050,0.001094784,1.697136083,0.001094766,-0.399588379,0.037152215,-8.710073901,0.011857450,0.011053764,-0.002806830
849,1.698000000,0.002000000,1.699273899,0.002135849,1.699271816,0.002135733,-0.395669182,0.032856666,-8.730361997,0.011903654,0.011297697,-0.002774678
850,1.700000000,0.002000000,1.701402557,0.002128658,1.701400529,0.002128713,-0.401667139,0.011023288,-8.764069029,0.011524148,0.011192670,-0.002582987
851,1.702000000,0.002000000,1.703532673,0.002130116,1.703530625,0.002130096,-0.405609806,0.015529841,-8.760670963,0.011232050,0.011142673,-0.002780175
852,1.704000000,0.002000000,1.705663565,0.002130892,1.705661611,0.002130986,-0.419701013,0.000834646,-8.787265606,0.010753132,0.011260518,-0.002669515
853,1.706000000,0.002000000,1.707791448,0.002127883,1.707789442,0.002127831,-0.411576584,-0.017819609,-8.818172833,0.010515130,0.011014080,-0.002646263
854,1.708000000,0.002000000,1.709932788,0.002141340,1.709930739,0.002141297,-0.403507921,-0.031987603,-8.828843532,0.010083935,0.010773368,-0.002736629
855,1.710000000,0.002000000,1.712049012,0.002116224,1.712047027,0.002116288,-0.403368443,-0.034150599,-8.865998840,0.009888640,0.010714215,-0.002763257
856,1.712000000,0.002000000,1.713166227,0.001117215,1.713164217,0.001117190,-0.397309557,-0.046958134,-8.883226930,0.009842976,0.010576466,-0.002710011
857,1.714000000,0.002000000,1.715297370,0.002131143,1.715295255,0.002131038,-0.395148866,-0.045956001,-8.903370796,0.009369237,0.010078463,-0.002408273
858,1.716000000,0.002000000,1.717440273,0.002142903,1.717437963,0.002142708,-0.385308904,-0.077397645,-8.897413661,0.009276887,0.010146064,-0.002498251
859,1.718000000,0.002000000,1.719595697,0.002155424,1.719593798,0.002155835,-0.369075801,-0.082340690,-8.931752351,0.008557634,0.009622465,-0.002477367
860,1.720000000,0.002000000,1.721734130,0.002138433,1.721732205,0.002138407,-0.355029963,-0.097581947,-8.945899748,0.008416405,0.009430865,-0.002453807
861,1.722000000,0.002000000,1.723875403,0.002141273,1.723873501,0.002141296,-0.350603077,-0.093255344,-8.983086830,0.008422133,0.008701644,-0.002150615
862,1.724000000,0.002000000,1.726001616,0.002126213,1.725999573,0.002126072,-0.334573268,-0.104778983,-9.020637769,0.007849350,0.008479678,-0.001958574
863,1.726000000,0.002000000,1.728126420,0.002124804,1.728124417,0.002124844,-0.328572138,-0.105876387,-9.034261702,0.007608913,0.008451195,-0.001930893
864,1.728000000,0.002000000,1.729226831,0.001100411,1.729224897,0.001100480,-0.304443978,-0.131745132,-9.058992006,0.007423415,0.008011053,-0.001827566
865,1.730000000,0.002000000,1.731358503,0.002131672,1.731356500,0.002131603,-0.314328726,-0.132966100,-9.072185350,0.007041674,0.007738851,-0.001719750
866,1.732000000,0.002000000,1.733487512,0.002129009,1.733485627,0.002129127,-0.294104010,-0.128381917,-9.113135584,0.006849847,0.007395242,-0.001580048
867,1.734000000,0.002000000,1.735615062,0.002127550,1.735613107,0.002127480,-0.279969704,-0.150863631,-9.120707268,0.006809453,0.006930033,-0.001477401
868,1.736000000,0.002000000,1.737745268,0.002130206,1.737743340,0.002130233,-0.265780489,-0.147194310,-9.171542130,0.006712566,0.006749976,-0.001306705
869,1.738000000,0.002000000,1.739888246,0.002142978,1.739885908,0.002142568,-0.261826597,-0.161401796,-9.161667076,0.006240354,0.006429709,-0.001148292
870,1.740000000,0.002000000,1.742015114,0.002126868,1.742013069,0.002127161,-0.237563226,-0.168820451,-9.179430879,0.006438449,0.005868901,-0.000985890
871,1.742000000,0.002000000,1.744136445,0.002121331,1.744134610,0.002121541,-0.223408197,-0.176917667,-9.223643918,0.006106999,0.005503322,-0.000709380
872,1.744000000,0.002000000,1.745237124,0.001100679,1.745235173,0.001100563,-0.199120110,-0.191333841,-9.248482090,0.006106461,0.005059321,-0.000882877
873,1.746000000,0.002000000,1.747364662,0.002127538,1.747362763,0.002127590,-0.172962547,-0.178412818,-9.296044590,0.005914894,0.004819090,-0.000599769
874,1.748000000,0.002000000,1.749497650,0.002132988,1.749495427,0.002132664,-0.172966156,-0.192565502,-9.282636604,0.006166472,0.004517711,-0.000270505
875,1.750000000,0.002000000,1.751626776,0.002129126,1.751624874,0.002129447,-0.156790653,-0.204458893,-9.307025121,0.005830973,0.004160169,-0.000332132
876,1.752000000,0.002000000,1.753760458,0.002133682,1.753758215,0.002133341,-0.136625522,-0.206867590,-9.337810629,0.005886547,0.003733212,0.000057178
877,1.754000000,0.002000000,1.755905510,0.002145052,1.755903310,0.002145095,-0.126406196,-0.210463462,-9.365253673,0.006078093,0.003504251,0.000057117
878,1.756000000,0.002000000,1.758037603,0.002132093,1.758035193,0.002131883,-0.114288896,-0.212760255,-9.395863533,0.005937378,0.003248146,0.000279686
879,1.758000000,0.002000000,1.759131061,0.001093458,1.759128971,0.001093778,-0.082148594,-0.222345813,-9.417227987,0.005940166,0.002909605,0.000332017
880,1.760000000,0.002000000,1.761258516,0.002127455,1.761256467,0.002127496,-0.060055606,-0.239856708,-9.448363962,0.005850919,0.002573359,0.000579058
881,1.762000000,0.002000000,1.763395019,0.002136503,1.763393032,0.002136565,-0.045903322,-0.241155336,-9.468872388,0.005906622,0.002149522,0.000939652
882,1.764000000,0.002000000,1.765526155,0.002131136,1.765524173,0.002131141,-0.023745451,-0.256445023,-9.493497480,0.006147212,0.001950425,0.000881846
883,1.766000000,0.002000000,1.767669852,0.002143697,1.767667737,0.002143564,-0.009539111,-0.257718814,-9.527547044,0.005960105,0.001499984,0.001158357
884,1.768000000,0.002000000,1.769812855,0.002143003,1.769810793,0.002143056,0.016339328,-0.265735231,-9.545087993,0.005625887,0.001524640,0.001269469
885,1.770000000,0.002000000,1.771956096,0.002143241,1.771954109,0.002143316,0.026644634,-0.281259693,-9.569270243,0.005683315,0.000831225,0.001540427
886,1.772000000,0.002000000,1.774059607,0.002103511,1.774058636,0.002104527,0.044683158,-0.270389218,-9.613250657,0.005728439,0.000950550,0.001716164
887,1.774000000,0.002000000,1.775167129,0.001107522,1.775165081,0.001106445,0.064965473,-0.289294108,-9.644657877,0.006067806,0.000529409,0.001739925
888,1.776000000,0.002000000,1.777310770,0.002143641,1.777308461,0.002143380,0.075163310,-0.292968568,-9.668660820,0.005925774,0.000166585,0.001820431
889,1.778000000,0.002000000,1.779470835,0.002160065,1.779468686,0.002160225,0.085358968,-0.280063143,-9.705600371,0.006074831,-0.000156535,0.002270728
890,1.780000000,0.002000000,1.781603194,0.002132359,1.781601041,0.002132355,0.099418741,-0.293024955,-9.709676557,0.006364905,-0.000268920,0.002240676
891,1.782000000,0.002000000,1.783734487,0.002131293,1.783732350,0.002131309,0.123731182,-0.302594766,-9.751176796,0.006412695,-0.000692303,0.002209948
892,1.784000000,0.002000000,1.785877335,0.002142848,1.785875393,0.002143043,0.141581834,-0.306069429,-9.744760384,0.006370928,-0.000722779,0.002460180
893,1.786000000,0.002000000,1.788003602,0.002126267,1.788001755,0.002126362,0.157744802,-0.298814157,-9.795522926,0.006514829,-0.000825499,0.002717483
894,1.788000000,0.002000000,1.790124810,0.002121208,1.790122618,0.002120863,0.177947178,-0.301443217,-9.806438133,0.006947550,-0.001083738,0.002688955
895,1.790000000,0.002000000,1.791223072,0.001098262,1.791221057,0.001098439,0.184079450,-0.311768121,-9.840434907,0.007238232,-0.001203213,0.002857752
896,1.792000000,0.002000000,1.793359978,0.002136906,1.793357598,0.002136541,0.190128477,-0.308269394,-9.853982904,0.007046609,-0.001317127,0.002941446
897,1.794000000,0.002000000,1.795496384,0.002136406,1.795494066,0.002136468,0.200155669,-0.306892287,-9.877731347,0.007238921,-0.001272855,0.003085202
898,1.796000000,0.002000000,1.797636638,0.002140254,1.797634558,0.002140492,0.218474211,-0.303815866,-9.895338591,0.007525689,-0.001669646,0.003000091
899,1.798000000,0.002000000,1.799769024,0.002132386,1.799766992,0.002132434,0.228406749,-0.297707734,-9.905395076,0.008008738,-0.001518878,0.003285958
900,1.800000000,0.002000000,1.801915197,0.002146173,1.801913253,0.002146261,0.232598145,-0.290470451,-9.945905434,0.008435923,-0.001452834,0.003293645
901,1.802000000,0.002000000,1.804026457,0.002111260,1.804024410,0.002111157,0.236712722,-0.302356350,-9.942955662,0.008824047,-0.001674090,0.003318118
902,1.804000000,0.002000000,1.805121531,0.001095074,1.805119489,0.001095079,0.234740313,-0.289119379,-9.979549176,0.008629753,-0.001575034,0.003520118
903,1.806000000,0.002000000,1.807248849,0.002127318,1.807246939,0.002127450,0.236842879,-0.285578641,-9.993140042,0.008914315,-0.001526958,0.003439903
904,1.808000000,0.002000000,1.809378476,0.002129627,1.809376571,0.002129632,0.250951658,-0.279370976,-10.040600399,0.009245054,-0.001352829,0.003477000
905,1.810000000,0.002000000,1.811506366,0.002127890,1.811504374,0.002127803,0.255083899,-0.263192253,-10.043786216,0.009487169,-0.001557769,0.003674861
906,1.812000000,0.002000000,1.813634267,0.002127901,1.813632298,0.002127924,0.253193653,-0.271337664,-10.050737532,0.010111017,-0.001535157,0.003620883
907,1.814000000,0.002000000,1.815764411,0.002130144,1.815762366,0.002130068,0.247052592,-0.262412242,-10.083677121,0.010304230,-0.001163803,0.004022475
908,1.816000000,0.002000000,1.817909058,0.002144647,1.817907076,0.002144710,0.249236799,-0.270566548,-10.110867351,0.010498571,-0.001390473,0.004133372
909,1.818000000,0.002000000,1.820026758,0.002117700,1.820024854,0.002117778,0.237285679,-0.258596064,-10.133847079,0.010446843,-0.001259071,0.004194903
910,1.820000000,0.002000000,1.821128352,0.001101594,1.821126139,0.001101285,0.243367643,-0.257427438,-10.144078885,0.010785149,-0.001350752,0.004336351
911,1.822000000,0.002000000,1.823262513,0.002134161,1.823260502,0.002134363,0.225358371,-0.246637394,-10.153388526,0.010783165,-0.001188260,0.004424930
912,1.824000000,0.002000000,1.825391623,0.002129110,1.825389794,0.002129292,0.217361594,-0.229908568,-10.173027760,0.011065694,-0.000869563,0.004462841
913,1.826000000,0.002000000,1.827516445,0.002124822,1.827514438,0.002124644,0.193396681,-0.227244233,-10.185692514,0.011305471,-0.000734255,0.004578772
914,1.828000000,0.002000000,1.829641261,0.002124816,1.829639334,0.002124896,0.169226099,-0.214858253,-10.201358431,0.011349833,-0.000215182,0.004728610
915,1.830000000,0.002000000,1.831769873,0.002128612,1.831767854,0.002128520,0.157190483,-0.204986256,-10.224386331,0.011678810,0.000244161,0.004683418
916,1.832000000,0.002000000,1.833906720,0.002136847,1.833904720,0.002136866,0.133272801,-0.186000778,-10.230177988,0.012489157,0.000589823,0.004666969
917,1.834000000,0.002000000,1.836025508,0.002118788,1.836023560,0.002118840,0.129175540,-0.169356335,-10.236446802,0.012434951,0.000942746,0.004618751
918,1.836000000,0.002000000,1.837118773,0.001093265,1.837116866,0.001093306,0.119086091,-0.172726314,-10.222697471,0.012771791,0.001137648,0.004620551
919,1.838000000,0.002000000,1.839245932,0.002127159,1.839243819,0.002126953,0.099076885,-0.160523788,-10.245503481,0.013003201,0.001599490,0.004519347
920,1.840000000,0.002000000,1.841374747,0.002128815,1.841372888,0.002129069,0.089243766,-0.161404611,-10.289160648,0.012804307,0.001651911,0.004382844
921,1.842000000,0.002000000,1.843502057,0.002127310,1.843500032,0.002127144,0.081037183,-0.158675543,-10.285381655,0.012800739,0.002094800,0.004332306
922,1.844000000,0.002000000,1.845629424,0.002127367,1.845627380,0.002127348,0.068999270,-0.141964543,-10.301393851,0.012751257,0.002279681,0.004534674
923,1.846000000,0.002000000,1.847763800,0.002134376,1.847761442,0.002134062,0.062874854,-0.133853883,-10.270730320,0.012943329,0.002447378,0.004508292
924,1.848000000,0.002000000,1.849908038,0.002144238,1.849905896,0.002144454,0.052889831,-0.141863634,-10.277459899,0.013082701,0.002644284,0.004286379
925,1.850000000,0.002000000,1.852026452,0.002118414,1.852024515,0.002118619,0.042846964,-0.152072901,-10.290761923,0.013034284,0.002785767,0.004286982
926,1.852000000,0.002000000,1.853122977,0.001096525,1.853120935,0.001096420,0.048706646,-0.157585865,-10.304539901,0.012738453,0.003175717,0.004010875
927,1.854000000,0.002000000,1.855251103,0.002128126,1.855249136,0.002128201,0.030714980,-0.153775804,-10.320710324,0.012641196,0.003285405,0.004097677
928,1.856000000,0.002000000,1.857380293,0.002129190,1.857378186,0.002129050,0.024684075,-0.166477062,-10.327472862,0.012497773,0.003319438,0.004067583
929,1.858000000,0.002000000,1.859510641,0.002130348,1.859508702,0.002130516,0.018603832,-0.179024935,-10.340915668,0.012257097,0.003463481,0.004039024
930,1.860000000,0.002000000,1.861638495,0.002127854,1.861636513,0.002127811,0.024426820,-0.186858018,-10.351254443,0.011964896,0.003798527,0.003901408
931,1.862000000,0.002000000,1.863766368,0.002127873,1.863764471,0.002127958,0.020470687,-0.179799632,-10.364594446,0.011574817,0.003855413,0.003735052
932,1.864000000,0.002000000,1.865914182,0.002147814,1.865911273,0.002146802,0.018593902,-0.211313897,-10.382115542,0.011719848,0.003725820,0.003561719
933,1.866000000,0.002000000,1.868055000,0.002140818,1.868053031,0.002141758,0.026540641,-0.215846392,-10.399118672,0.011241271,0.003672028,0.003671672
934,1.868000000,0.002000000,1.869158669,0.001103669,1.869156702,0.001103671,0.018423934,-0.224855491,-10.405637426,0.011194063,0.003868613,0.003728551
935,1.870000000,0.002000000,1.871313331,0.002154662,1.871311370,0.002154668,0.034159746,-0.250333155,-10.399749961,0.010952760,0.004183889,0.003502255
936,1.872000000,0.002000000,1.873443707,0.002130376,1.873441701,0.002130331,0.028296324,-0.253716570,-10.433413143,0.010468932,0.004075937,0.003417226
937,1.874000000,0.002000000,1.875586941,0.002143234,1.875584864,0.002143163,0.014253835,-0.263893963,-10.453313252,0.010035925,0.004166381,0.003416111
938,1.876000000,0.002000000,1.877717676,0.002130735,1.877715606,0.002130742,0.020322800,-0.274399898,-10.470541408,0.009892766,0.004029467,0.003413434
939,1.878000000,0.002000000,1.879864568,0.002146892,1.879862564,0.002146958,0.024042659,-0.276431216,-10.460338135,0.009701237,0.004363915,0.003471349
